Edad,Genero_Cod,Numero_Inasistencias,Animacion_Lectura_Cod,Anio_Escolar_Cod,Porc_Asistencia_Refuerzo,Estado_Salud_Emocional,Acompanamiento_Integral_Cod,Orientacion_Vocacional_Cod,Participacion_Extracurriculares,Promedio_Anual,Promedio_5CAT
15,0,8,3,3,56.0,0,6,1,5,6.27,B
17,1,13,8,3,0.0,2,7,7,3,1.81,E
13,1,4,8,0,0.0,0,6,8,0,6.79,B
15,1,6,8,2,0.0,0,5,8,2,5.91,C
16,1,7,8,2,4.0,2,4,7,1,5.39,C
17,0,9,6,3,0.0,1,7,8,3,6.75,B
14,1,14,10,0,3.0,2,2,5,2,1.04,E
16,0,7,7,3,0.0,0,7,5,2,6.12,B
15,1,6,6,2,0.0,0,8,7,0,6.9,B
18,0,17,6,5,4.0,2,7,6,5,1.12,E
16,1,8,7,3,0.0,2,7,4,1,6.31,B
13,0,5,2,0,53.0,0,4,5,4,4.18,C
15,0,4,8,2,0.0,1,6,9,1,3.63,D
14,1,6,2,1,5.0,0,7,6,2,5.29,C
17,0,15,9,3,0.0,2,7,8,2,2.41,D
16,0,9,5,2,1.0,0,2,7,2,6.29,B
14,1,4,9,0,5.0,0,7,7,0,7.88,B
15,0,6,7,0,51.0,0,6,4,4,6.56,B
18,0,11,4,5,69.0,0,5,4,5,6.82,B
13,1,4,10,0,0.0,1,6,4,2,6.3,B
16,1,8,4,2,3.0,2,5,4,3,4.36,C
13,1,15,7,0,91.0,2,3,7,1,2.08,D
12,0,4,8,0,0.0,1,8,7,4,6.23,B
15,0,4,6,0,99.0,0,9,6,2,6.26,B
15,1,6,9,1,57.0,0,8,9,2,7.72,B
14,1,4,8,0,62.0,0,6,5,0,7.84,B
18,0,10,5,5,1.0,0,3,8,2,5.03,C
15,1,7,9,2,59.0,0,4,8,2,7.29,B
14,0,7,5,1,5.0,0,6,5,1,5.6,C
14,1,3,7,0,0.0,1,6,5,0,5.99,C
15,1,0,5,2,97.0,1,7,3,3,4.29,C
13,1,5,1,0,5.0,1,9,6,0,5.41,C
16,0,9,4,4,3.0,2,5,7,5,4.53,C
14,1,5,10,0,0.0,0,7,6,1,7.03,B
14,1,6,8,1,65.0,1,8,8,1,7.2,B
14,1,3,8,0,49.0,1,7,8,0,6.77,B
17,1,9,8,4,76.0,0,6,4,1,7.87,B
13,1,5,7,0,76.0,2,7,6,0,5.42,C
14,1,7,5,1,5.0,1,9,6,3,6.25,B
14,1,6,4,0,90.0,0,6,5,3,5.62,C
17,1,7,7,2,0.0,1,7,6,3,6.04,B
15,1,6,6,2,1.0,1,6,6,1,5.18,C
16,1,4,5,1,75.0,0,7,6,0,6.08,B
15,1,6,5,2,0.0,0,9,8,2,5.42,C
14,0,5,5,0,59.0,2,7,9,3,5.9,C
14,1,5,7,1,70.0,0,6,1,2,7.59,B
18,0,8,8,4,0.0,1,6,7,5,5.85,C
13,1,4,8,1,2.0,0,7,9,0,6.59,B
13,0,4,7,0,0.0,2,7,8,1,6.56,B
14,1,6,4,1,76.0,1,7,3,3,6.35,B
16,1,7,8,2,0.0,0,7,6,3,7.0,B
14,0,3,3,0,1.0,0,4,5,4,4.54,C
16,1,6,7,3,1.0,0,5,7,2,6.56,B
13,1,5,6,0,82.0,1,9,4,1,5.92,C
15,1,7,7,1,0.0,1,8,5,3,3.34,D
16,0,9,7,3,2.0,0,8,3,3,6.67,B
15,1,8,5,2,4.0,0,3,6,2,5.48,C
16,1,13,8,2,4.0,2,6,8,0,1.33,E
14,1,5,10,0,53.0,2,8,5,1,6.9,B
13,1,17,5,0,0.0,2,1,5,0,1.3,E
14,0,4,6,1,0.0,2,4,7,3,4.76,C
13,0,5,8,0,96.0,0,4,7,3,6.04,B
15,1,6,6,1,0.0,0,3,5,3,4.9,C
14,1,5,7,0,0.0,1,2,5,3,5.02,C
15,1,4,4,0,93.0,1,4,4,1,5.51,C
14,1,4,5,0,0.0,1,1,5,3,3.77,D
14,1,5,4,1,57.0,0,2,10,1,6.35,B
14,1,5,5,0,81.0,0,5,7,2,6.15,B
14,1,7,6,2,99.0,0,8,6,0,8.02,A
17,1,3,5,3,3.0,1,5,6,4,4.38,C
15,0,6,8,2,4.0,0,5,5,1,7.45,B
14,1,6,4,2,0.0,1,2,7,3,5.72,C
13,1,12,6,0,1.0,2,5,8,1,2.28,D
14,1,8,7,2,100.0,0,8,8,1,7.56,B
16,1,8,7,2,78.0,0,8,7,3,7.14,B
17,1,7,7,3,0.0,0,3,6,3,7.15,B
17,0,8,7,3,3.0,2,1,6,2,5.3,C
16,1,8,7,3,3.0,0,7,9,4,6.89,B
14,1,4,3,0,58.0,0,5,4,3,6.23,B
14,0,7,9,1,0.0,1,6,5,1,1.54,E
17,1,9,5,3,0.0,0,6,6,1,6.31,B
17,1,7,8,3,4.0,0,1,10,3,6.84,B
18,0,10,8,5,60.0,0,9,9,3,8.63,A
14,1,13,9,0,54.0,2,4,6,3,2.16,D
15,1,12,10,1,0.0,2,7,9,3,1.59,E
16,0,6,7,2,94.0,0,6,9,3,9.6,A
16,1,9,4,4,3.0,0,7,8,3,7.82,B
15,1,8,6,3,0.0,2,9,5,4,6.95,B
15,0,5,6,0,68.0,1,4,6,4,5.94,C
15,0,9,9,3,3.0,1,8,7,5,5.95,C
13,0,15,10,1,0.0,2,5,10,1,1.76,E
12,0,3,10,0,60.0,0,7,6,4,7.56,B
17,1,17,7,3,0.0,2,7,10,3,1.7,E
18,1,9,9,5,1.0,0,9,4,2,7.17,B
13,1,5,1,1,0.0,2,6,6,3,2.32,D
13,1,4,9,0,2.0,0,8,6,0,6.4,B
14,1,4,8,0,0.0,0,4,6,0,5.53,C
13,1,5,6,0,0.0,0,10,7,1,6.27,B
12,1,4,4,0,4.0,0,7,6,3,6.39,B
13,1,5,7,0,87.0,1,9,7,3,6.63,B
15,1,20,4,0,0.0,2,5,8,0,2.17,D
14,1,5,7,1,66.0,1,7,6,3,9.79,A
15,1,6,8,2,100.0,2,8,6,1,6.53,B
14,1,4,8,0,2.0,1,5,8,0,5.9,C
15,1,9,5,1,63.0,1,7,8,3,3.38,D
14,1,6,1,0,73.0,2,4,1,0,4.5,C
16,0,6,6,2,55.0,1,10,3,2,6.77,B
14,1,5,6,0,91.0,1,6,6,3,6.09,B
16,1,20,6,1,87.0,2,7,6,3,1.76,E
14,1,6,7,1,0.0,0,3,7,2,5.55,C
14,0,8,2,1,0.0,0,6,7,1,4.97,C
15,0,7,9,2,88.0,0,5,8,4,6.48,B
17,1,8,1,3,1.0,0,7,3,4,5.96,C
13,1,5,6,0,0.0,0,4,5,1,4.97,C
14,1,5,7,0,4.0,0,4,9,2,4.16,C
13,0,4,4,0,94.0,1,3,7,4,5.21,C
16,0,8,8,2,54.0,2,3,6,4,4.51,C
19,1,8,8,4,3.0,0,7,8,3,7.51,B
14,0,11,4,1,0.0,2,4,4,4,1.05,E
15,1,4,10,2,93.0,1,8,2,0,3.2,D
15,0,6,8,2,70.0,0,5,9,1,5.98,C
14,1,5,2,1,1.0,0,8,1,0,4.35,C
16,0,6,5,2,75.0,1,5,10,3,6.37,B
16,1,8,3,3,0.0,0,4,9,4,6.07,B
15,1,5,5,2,2.0,1,5,6,1,4.98,C
14,0,6,8,0,59.0,1,5,6,4,6.41,B
13,1,7,2,1,4.0,0,8,8,2,5.57,C
17,1,1,7,3,1.0,1,7,7,3,4.33,C
15,1,8,7,3,0.0,1,10,6,2,7.62,B
14,0,5,6,0,0.0,0,4,8,3,6.08,B
14,1,6,7,1,96.0,1,5,8,1,5.73,C
14,1,20,6,1,100.0,2,7,9,1,2.13,D
15,1,6,10,0,0.0,0,9,7,0,6.05,B
16,1,6,7,2,0.0,0,5,7,3,7.19,B
17,1,8,7,4,0.0,0,7,5,2,7.56,B
17,0,9,6,4,0.0,1,5,7,3,7.41,B
12,1,19,8,0,0.0,2,6,6,0,1.63,E
14,1,5,5,2,82.0,0,4,5,1,5.9,C
17,1,10,5,4,0.0,0,2,3,3,6.23,B
13,1,5,4,0,2.0,0,7,5,3,4.64,C
16,1,6,5,2,4.0,0,7,1,1,6.11,B
14,1,11,7,1,0.0,2,8,3,2,1.78,E
15,1,5,5,0,0.0,1,9,9,3,5.82,C
14,1,11,7,1,74.0,2,3,6,2,1.55,E
13,1,6,6,1,89.0,0,8,6,0,7.48,B
12,0,6,10,0,0.0,0,7,1,4,6.15,B
14,1,5,7,0,1.0,0,8,6,0,7.54,B
16,1,7,7,2,0.0,0,8,7,2,7.98,B
14,0,4,7,0,1.0,1,7,5,1,4.42,C
15,1,6,4,1,0.0,1,4,6,1,5.02,C
14,1,4,9,1,0.0,1,6,5,0,5.33,C
15,1,20,2,1,0.0,2,2,4,1,2.11,D
13,1,4,7,0,0.0,2,4,9,0,5.45,C
14,0,6,5,1,5.0,0,7,2,4,5.0,C
12,1,6,5,0,90.0,0,4,5,0,5.24,C
16,1,6,10,2,5.0,0,5,6,2,7.61,B
16,1,7,7,3,3.0,0,7,6,4,6.68,B
16,1,6,9,2,85.0,0,10,5,0,6.17,B
16,1,5,7,1,0.0,0,2,5,3,5.01,C
15,1,6,10,2,54.0,0,7,6,1,8.55,A
17,0,9,4,3,97.0,1,9,7,5,7.62,B
17,0,10,4,4,0.0,1,7,9,4,5.55,C
14,0,7,6,2,76.0,0,7,10,4,7.23,B
13,0,18,8,0,64.0,2,5,3,3,2.18,D
16,0,8,8,2,0.0,1,8,4,3,4.94,C
17,0,9,8,4,5.0,1,3,10,2,7.05,B
14,0,5,6,1,73.0,2,9,6,2,6.29,B
12,1,4,10,0,3.0,2,5,6,2,4.98,C
16,0,9,5,2,100.0,0,8,9,1,7.38,B
17,1,7,7,3,82.0,2,6,1,2,6.05,B
18,1,10,7,5,3.0,1,8,6,2,7.27,B
15,1,5,6,1,0.0,0,4,4,1,5.84,C
19,1,9,9,4,4.0,1,7,10,2,6.72,B
15,1,6,5,1,0.0,0,4,6,3,5.39,C
13,1,4,6,0,95.0,0,2,10,0,6.06,B
15,0,9,6,2,97.0,0,9,5,2,6.86,B
18,1,10,6,5,0.0,1,6,3,2,6.77,B
14,0,5,9,1,90.0,0,3,7,4,7.83,B
19,1,16,5,5,0.0,2,5,9,1,2.14,D
18,1,9,7,4,0.0,0,8,7,3,7.75,B
17,1,9,9,4,5.0,0,7,7,1,7.87,B
17,1,8,4,3,0.0,0,2,3,3,6.03,B
14,0,7,8,1,94.0,1,7,6,3,5.8,C
17,0,7,5,2,0.0,0,5,9,4,9.54,A
15,1,7,7,1,4.0,0,9,6,2,7.19,B
17,1,8,4,3,0.0,2,9,8,3,8.22,A
15,1,4,6,1,4.0,0,5,5,1,7.0,B
14,1,3,7,0,66.0,1,10,8,1,5.84,C
13,1,5,2,1,0.0,1,6,8,1,5.5,C
15,1,7,7,2,0.0,0,5,6,1,5.86,C
19,1,9,7,4,0.0,0,8,7,3,7.3,B
13,0,4,7,0,0.0,0,4,4,2,5.54,C
14,0,5,7,1,82.0,0,2,6,1,5.44,C
17,1,7,5,2,4.0,0,6,8,2,7.26,B
15,1,5,7,1,0.0,0,7,6,1,7.33,B
17,1,7,7,3,0.0,0,5,7,3,7.53,B
13,1,6,7,0,0.0,1,7,5,3,5.26,C
12,0,3,8,0,62.0,0,8,10,2,7.17,B
18,1,11,7,5,0.0,0,7,6,3,7.88,B
14,1,0,2,2,73.0,1,9,7,3,4.08,C
15,1,6,5,2,1.0,1,7,8,0,6.82,B
15,0,8,7,1,0.0,1,7,5,2,3.31,D
13,1,16,3,0,0.0,2,4,7,2,1.51,E
13,1,4,8,0,0.0,0,6,7,0,5.03,C
15,1,8,6,3,2.0,1,9,7,2,6.59,B
15,0,6,10,1,3.0,0,6,7,4,6.39,B
15,1,1,6,0,0.0,1,5,8,0,3.7,D
15,1,9,7,3,0.0,0,5,5,4,5.99,C
13,1,4,6,0,3.0,0,8,4,1,6.94,B
13,1,4,7,1,0.0,1,5,5,0,7.29,B
12,1,6,7,0,3.0,1,5,6,1,6.97,B
15,1,6,7,1,0.0,1,6,7,1,6.08,B
17,1,6,7,2,2.0,1,5,3,0,6.33,B
14,1,5,4,1,3.0,1,5,9,1,3.5,D
16,1,8,4,4,0.0,0,9,10,3,6.9,B
14,1,6,7,1,0.0,0,5,6,2,7.13,B
16,1,9,8,3,2.0,2,10,3,4,6.74,B
16,1,6,4,3,4.0,1,7,5,3,5.64,C
14,0,19,6,1,0.0,2,8,8,3,2.13,D
17,1,8,2,3,1.0,0,2,7,1,5.53,C
15,1,6,6,1,65.0,0,6,8,3,7.67,B
13,1,5,8,0,1.0,0,7,6,3,5.63,C
19,1,14,5,5,2.0,2,6,5,1,1.49,E
14,1,4,9,0,62.0,0,5,7,1,5.76,C
14,0,4,4,0,0.0,0,8,10,2,6.42,B
14,1,5,9,1,4.0,0,5,6,3,5.8,C
17,1,8,10,3,3.0,1,7,6,4,6.82,B
13,1,18,3,0,0.0,2,6,7,3,1.21,E
15,0,6,5,2,3.0,1,2,6,4,3.81,D
15,1,6,2,1,83.0,2,5,7,1,4.87,C
17,1,6,6,2,2.0,0,9,7,2,6.89,B
13,1,4,8,0,99.0,0,8,6,1,7.67,B
13,1,4,7,0,0.0,0,7,10,0,7.99,B
15,1,7,8,2,0.0,0,1,6,1,5.24,C
16,1,6,6,3,4.0,2,8,5,2,6.2,B
15,1,5,8,1,5.0,0,9,5,0,7.12,B
16,1,6,6,2,68.0,0,5,9,0,8.56,A
13,1,4,8,0,57.0,0,7,7,1,6.36,B
14,1,7,8,1,0.0,0,8,7,0,6.09,B
13,0,6,7,1,87.0,2,6,7,3,5.53,C
15,1,6,6,1,46.0,1,5,8,2,5.63,C
14,0,5,5,0,78.0,0,5,8,2,6.58,B
16,1,7,5,2,1.0,0,5,8,1,7.01,B
13,1,3,8,0,0.0,1,8,8,0,6.53,B
16,1,8,10,4,0.0,1,6,5,1,6.84,B
13,1,0,8,0,2.0,1,2,8,0,3.6,D
14,1,5,2,1,5.0,2,7,6,2,5.1,C
15,1,5,7,0,0.0,2,8,8,0,6.35,B
18,1,7,7,4,2.0,0,9,6,2,7.25,B
15,1,4,8,0,70.0,1,10,7,1,6.19,B
13,1,4,10,0,0.0,2,1,5,2,5.64,C
14,1,6,5,2,87.0,1,7,8,1,6.98,B
17,1,9,7,4,4.0,0,8,7,4,8.12,A
14,1,0,6,1,2.0,1,6,7,2,4.47,C
14,1,4,7,0,3.0,0,7,7,0,6.73,B
13,1,3,5,0,0.0,0,6,2,1,4.93,C
14,1,5,9,1,82.0,2,6,5,3,7.97,B
13,1,6,8,1,0.0,0,6,6,1,6.72,B
14,1,6,4,2,0.0,0,7,5,2,7.24,B
13,1,5,6,0,0.0,0,6,8,3,6.24,B
14,0,7,6,1,52.0,0,7,6,4,5.97,C
15,1,14,8,2,61.0,2,4,1,3,1.34,E
17,0,8,5,2,100.0,1,8,5,1,5.44,C
12,1,4,8,0,57.0,0,6,7,1,7.64,B
14,1,7,7,2,2.0,0,8,7,2,6.72,B
15,1,8,6,3,0.0,0,8,8,1,7.56,B
13,1,8,10,0,0.0,1,5,10,2,3.92,D
16,0,7,6,2,66.0,0,6,8,1,7.44,B
12,0,12,10,0,3.0,2,8,9,3,1.65,E
13,1,5,2,0,75.0,2,2,2,0,4.27,C
15,1,5,7,2,3.0,0,7,7,2,5.79,C
13,0,4,8,0,3.0,0,8,8,1,7.64,B
14,1,6,9,2,0.0,1,9,7,1,5.98,C
14,0,4,7,0,91.0,0,6,9,4,7.08,B
16,0,6,8,2,95.0,0,6,7,3,7.97,B
13,1,5,9,0,0.0,0,6,5,2,6.64,B
14,0,3,7,0,4.0,1,10,6,3,3.11,D
17,1,7,7,2,3.0,0,9,8,2,7.36,B
13,1,5,4,1,1.0,0,5,6,2,5.54,C
14,1,7,6,2,0.0,0,6,1,0,5.39,C
16,0,7,5,2,91.0,0,5,7,4,6.72,B
16,0,7,4,2,0.0,0,9,8,2,4.81,C
14,1,4,5,0,47.0,0,8,1,2,5.87,C
14,0,5,8,1,60.0,0,9,7,3,7.2,B
16,1,6,4,1,0.0,2,7,9,1,5.75,C
13,1,3,5,0,4.0,1,6,9,3,5.51,C
19,1,8,9,5,5.0,0,9,7,2,9.1,A
13,0,7,6,0,68.0,1,8,5,3,5.99,C
14,0,9,5,2,65.0,0,6,6,1,6.27,B
12,1,5,7,0,0.0,1,5,9,0,2.89,D
18,1,8,5,5,0.0,0,7,7,1,6.76,B
14,1,5,6,1,74.0,0,6,6,2,7.21,B
15,1,7,6,1,0.0,0,5,6,3,4.94,C
20,1,10,8,5,0.0,1,7,5,4,7.07,B
15,1,8,9,3,0.0,1,8,2,3,6.71,B
12,1,4,6,0,0.0,1,3,7,0,5.37,C
14,1,6,6,1,75.0,2,6,10,2,5.64,C
13,1,5,8,0,4.0,0,4,6,0,5.94,C
19,1,18,7,5,0.0,2,6,4,4,1.73,E
17,1,10,4,4,0.0,0,6,2,1,7.27,B
14,1,3,5,0,0.0,0,5,5,0,5.7,C
13,1,5,5,1,98.0,2,6,9,3,6.55,B
16,1,5,7,2,3.0,0,6,8,2,5.85,C
15,1,7,6,2,0.0,0,5,5,0,5.64,C
14,1,17,6,1,73.0,2,4,7,0,2.05,D
12,1,4,7,0,0.0,2,6,6,2,6.06,B
13,1,5,6,0,57.0,1,5,9,3,5.61,C
16,0,8,7,3,1.0,0,8,6,2,5.75,C
14,1,5,2,1,0.0,1,9,10,3,6.82,B
19,1,9,6,5,2.0,1,5,6,3,6.34,B
15,1,6,5,3,2.0,1,8,7,3,5.63,C
12,0,6,7,0,85.0,1,5,6,1,4.51,C
17,1,10,1,4,5.0,0,8,2,2,5.69,C
13,1,7,3,1,4.0,1,8,8,3,6.87,B
12,0,3,5,0,72.0,0,3,5,4,6.38,B
15,1,7,8,1,0.0,0,9,8,2,7.24,B
15,1,5,9,2,70.0,0,5,6,2,7.1,B
16,1,8,10,3,1.0,1,7,2,3,3.77,D
14,0,7,4,1,52.0,1,6,6,4,4.18,C
13,1,4,2,0,0.0,1,8,5,3,6.37,B
14,1,5,7,0,4.0,0,7,6,3,6.67,B
15,1,9,6,3,0.0,0,8,9,4,6.61,B
15,1,14,6,2,0.0,2,7,7,2,2.31,D
13,0,19,6,0,65.0,2,7,6,3,1.43,E
16,1,6,7,2,2.0,1,8,5,1,7.22,B
14,1,5,9,1,2.0,0,7,7,1,5.57,C
12,0,4,2,0,93.0,1,5,7,4,7.34,B
15,1,3,6,0,0.0,2,5,9,0,4.39,C
18,1,8,4,5,78.0,0,7,7,1,8.23,A
14,1,10,6,0,74.0,1,9,5,0,3.13,D
16,1,4,7,3,3.0,1,10,5,3,4.4,C
16,1,8,6,3,2.0,0,4,5,4,7.52,B
14,1,6,6,2,4.0,1,7,10,3,6.56,B
16,1,5,7,2,4.0,1,5,3,0,7.49,B
15,1,6,6,2,0.0,1,8,9,0,7.91,B
15,1,5,5,2,86.0,0,7,9,3,6.29,B
15,1,6,7,2,3.0,0,5,8,2,6.6,B
17,1,7,10,4,2.0,1,8,4,1,6.83,B
15,1,8,4,2,0.0,1,4,8,0,5.68,C
17,0,19,8,4,2.0,2,3,7,4,1.57,E
15,0,6,9,3,0.0,1,7,10,5,3.86,D
14,0,5,7,0,100.0,1,5,7,3,6.03,B
13,1,4,10,0,60.0,0,4,6,3,6.91,B
14,0,6,2,0,0.0,0,9,4,4,3.91,D
14,1,6,7,1,0.0,0,4,8,0,6.78,B
16,0,6,5,1,83.0,0,4,7,3,6.25,B
14,1,18,7,1,0.0,2,8,8,2,2.19,D
13,1,5,3,0,95.0,0,7,4,2,5.87,C
13,1,6,4,1,3.0,0,9,10,2,6.46,B
15,0,7,8,2,71.0,0,4,6,3,5.84,C
18,1,7,6,4,0.0,0,6,3,4,7.02,B
13,1,3,6,0,5.0,0,9,7,3,5.39,C
14,0,5,9,1,78.0,0,5,3,3,5.75,C
15,1,5,5,2,80.0,1,8,8,1,7.08,B
15,1,6,6,2,0.0,0,6,6,0,5.3,C
18,1,7,8,3,5.0,0,7,7,1,7.14,B
16,0,8,4,2,2.0,0,4,8,2,6.71,B
16,1,0,8,2,4.0,1,5,5,3,3.49,D
14,1,5,7,1,70.0,1,7,6,3,4.07,C
13,0,4,3,0,61.0,0,10,2,2,6.65,B
14,0,9,5,2,3.0,1,8,7,3,6.37,B
17,1,9,7,4,0.0,0,6,6,4,7.07,B
13,1,5,5,0,0.0,1,5,3,0,5.55,C
15,1,8,3,2,85.0,0,8,6,2,6.51,B
16,1,6,3,3,2.0,1,4,8,1,5.73,C
15,0,4,3,1,1.0,0,6,2,4,5.71,C
14,1,4,5,0,61.0,0,9,6,0,6.63,B
14,1,4,6,0,2.0,2,6,5,2,5.99,C
13,0,11,4,0,0.0,2,6,6,4,1.2,E
16,1,8,2,3,4.0,0,8,7,1,7.08,B
13,1,5,3,0,0.0,2,6,5,2,5.24,C
13,0,3,8,0,0.0,0,8,6,2,6.38,B
17,0,17,4,3,81.0,2,5,6,2,1.44,E
15,0,9,6,2,93.0,0,8,4,2,7.29,B
14,0,5,8,0,0.0,0,6,5,2,6.14,B
17,1,7,2,3,0.0,0,6,3,4,5.45,C
15,0,8,6,2,73.0,0,6,8,1,6.57,B
15,1,8,4,2,82.0,0,8,6,2,5.83,C
16,1,6,8,2,5.0,0,5,8,3,7.69,B
15,1,7,5,2,2.0,0,8,5,0,6.93,B
19,0,8,4,5,0.0,1,6,3,4,5.44,C
14,1,6,4,1,0.0,0,5,6,2,5.42,C
15,1,6,7,1,0.0,0,7,3,2,7.13,B
17,1,8,7,3,1.0,0,5,5,4,6.05,B
14,0,4,7,0,99.0,0,10,6,2,5.91,C
16,1,6,7,2,0.0,0,7,5,3,5.85,C
17,1,7,5,3,5.0,0,6,5,1,6.2,B
15,1,7,5,2,0.0,1,7,6,1,5.77,C
15,0,6,9,2,0.0,0,8,10,2,6.88,B
14,1,7,6,1,0.0,1,6,4,0,3.22,D
16,1,6,9,1,0.0,1,8,8,2,6.36,B
19,1,7,7,4,54.0,0,9,6,1,7.94,B
14,1,4,8,0,3.0,0,7,6,1,5.59,C
15,1,4,3,1,58.0,0,4,9,1,7.09,B
12,0,15,9,0,1.0,2,7,5,3,2.22,D
14,1,6,4,2,0.0,0,9,4,2,6.49,B
13,1,17,1,0,84.0,2,7,7,3,1.33,E
14,1,8,5,2,0.0,1,9,9,0,6.81,B
19,1,8,7,5,68.0,0,7,7,2,8.28,A
15,0,7,7,3,0.0,1,7,10,5,6.49,B
14,1,6,8,1,0.0,1,8,1,0,6.41,B
16,0,19,4,2,0.0,2,4,8,3,2.08,D
13,1,4,6,0,4.0,1,5,7,2,5.58,C
16,1,7,7,2,5.0,1,8,10,3,8.25,A
14,1,7,7,1,77.0,1,8,8,0,6.99,B
17,1,8,1,3,5.0,0,6,4,4,5.77,C
13,0,6,7,1,0.0,0,7,10,1,6.56,B
14,1,5,8,1,3.0,0,8,4,1,7.8,B
18,0,8,6,4,0.0,1,5,7,5,6.57,B
15,1,12,5,1,0.0,2,6,4,3,2.41,D
18,1,0,8,4,0.0,1,2,2,2,3.79,D
14,1,4,7,1,54.0,0,6,7,3,7.45,B
15,1,7,7,2,97.0,0,5,7,1,7.13,B
14,1,4,6,1,46.0,0,9,8,3,7.63,B
14,1,5,5,1,4.0,0,8,10,1,6.89,B
16,0,7,8,3,0.0,1,6,10,4,6.84,B
15,1,14,1,0,0.0,2,5,6,3,1.81,E
15,0,8,6,2,81.0,0,6,10,4,6.43,B
15,1,6,5,2,0.0,0,9,7,2,6.91,B
14,1,5,6,0,0.0,0,9,10,0,6.64,B
14,0,6,4,2,0.0,0,10,7,2,5.66,C
16,1,8,6,4,0.0,1,9,7,1,3.69,D
17,1,5,3,2,96.0,1,8,2,3,6.37,B
14,1,4,6,1,3.0,0,7,9,0,7.37,B
13,1,14,5,1,5.0,2,10,4,2,1.49,E
16,1,8,5,2,0.0,1,5,7,0,5.42,C
16,0,6,5,2,3.0,0,6,4,2,6.85,B
16,0,8,3,2,58.0,0,8,8,3,6.33,B
17,1,8,8,4,2.0,0,9,7,3,6.89,B
13,0,7,3,1,0.0,0,8,7,3,7.28,B
16,1,6,7,3,0.0,0,6,7,2,6.92,B
13,0,4,8,0,67.0,0,7,1,2,7.09,B
12,1,5,9,0,62.0,0,7,6,1,6.74,B
13,1,5,7,0,0.0,1,8,2,1,5.71,C
13,1,6,5,1,78.0,1,8,4,3,5.35,C
16,1,8,2,2,65.0,0,6,5,1,5.85,C
15,1,7,8,2,0.0,0,5,8,3,7.03,B
15,1,7,10,2,0.0,0,7,9,3,7.77,B
12,1,4,5,0,0.0,1,5,8,3,5.83,C
15,1,7,9,2,0.0,1,9,6,0,6.54,B
13,1,3,5,0,0.0,2,4,8,0,4.97,C
14,1,5,6,1,3.0,0,9,6,2,6.01,B
17,1,8,5,5,72.0,2,6,4,2,7.26,B
16,0,8,7,2,0.0,1,7,6,3,6.63,B
13,1,6,5,1,4.0,1,7,4,3,5.75,C
16,1,6,9,2,100.0,0,9,10,0,7.69,B
17,1,10,7,5,3.0,0,8,5,3,8.58,A
16,1,6,8,2,1.0,1,4,7,3,5.79,C
13,1,6,7,1,0.0,0,4,9,0,6.05,B
16,1,8,5,3,0.0,1,7,6,3,7.41,B
13,1,4,8,0,0.0,1,6,6,1,6.07,B
16,0,10,9,4,5.0,0,5,7,5,5.65,C
13,1,3,10,0,5.0,0,6,5,0,6.48,B
15,1,6,4,2,0.0,0,9,8,1,6.45,B
14,1,4,5,0,0.0,0,3,8,1,4.68,C
16,0,8,5,2,60.0,1,6,9,4,6.0,C
16,0,6,2,2,0.0,0,5,3,3,4.62,C
17,1,5,9,2,94.0,2,8,4,1,6.0,C
13,1,6,4,1,0.0,1,5,4,0,5.41,C
15,1,7,6,2,2.0,0,7,6,1,5.57,C
14,0,6,7,0,75.0,0,7,7,3,7.14,B
14,1,6,8,1,1.0,0,4,7,0,5.91,C
16,0,12,7,1,0.0,2,5,7,2,1.71,E
20,1,11,4,5,3.0,1,5,3,3,5.79,C
15,1,6,9,2,0.0,0,5,6,3,5.9,C
16,1,13,5,3,0.0,2,8,8,2,1.9,E
12,1,18,4,0,59.0,2,6,9,0,2.48,D
14,0,6,7,1,1.0,0,8,8,3,6.78,B
14,0,4,8,0,89.0,2,6,3,3,5.7,C
16,0,10,7,4,0.0,1,7,7,3,6.13,B
13,1,5,8,0,0.0,0,6,7,2,6.21,B
15,1,5,5,1,4.0,0,6,9,1,6.61,B
16,1,6,9,3,3.0,2,4,6,4,7.07,B
15,0,7,4,2,0.0,0,6,4,2,5.74,C
12,1,3,2,0,0.0,0,4,5,1,4.73,C
15,1,6,3,2,0.0,1,5,4,0,4.77,C
13,1,4,5,0,3.0,1,10,4,1,6.67,B
14,1,19,5,1,0.0,2,5,7,0,2.41,D
14,0,3,8,0,93.0,0,6,8,2,6.28,B
13,1,16,7,0,79.0,2,4,7,0,2.29,D
16,1,8,6,2,0.0,0,6,4,3,6.76,B
12,1,6,2,0,0.0,0,6,7,3,6.64,B
15,1,6,8,3,1.0,1,8,6,4,6.79,B
15,1,6,6,2,3.0,0,6,5,0,5.74,C
16,1,7,8,2,54.0,1,1,8,2,5.94,C
18,1,9,3,4,0.0,1,8,8,3,6.99,B
16,1,8,8,4,0.0,1,6,4,1,6.8,B
18,1,20,8,4,0.0,2,8,5,2,2.33,D
14,1,6,7,1,73.0,2,4,6,2,6.51,B
12,1,4,10,0,93.0,0,6,6,1,6.45,B
16,1,6,8,1,5.0,0,7,4,0,6.07,B
14,0,6,6,1,97.0,1,8,3,1,5.82,C
14,1,4,4,0,82.0,0,8,6,2,6.78,B
16,1,6,8,1,5.0,0,7,8,0,7.34,B
