Promedio_Anual,Calificacion_Cualitativa_Cod,Edad,Genero_Cod,Anio_Escolar_Cod,Periodo_Cod,Numero_Inasistencias,Porc_Asistencia_Refuerzo,Estado_Salud_Emocional,Acompanamiento_Integral_Cod,Animacion_Lectura_Cod,Orientacion_Vocacional_Cod,Participacion_Extracurriculares,Materias_Refuerzo,Cantidad_Proyectos,Tareas_Refuerzo_Porc,Acceso_Transporte_Privado_Cod,Uso_Comedor_Estudiantil_Cod,Acceso_Recursos_Tecnologicos_Cod,Participacion_Eventos_Culturales,Estrato_Socioeconomico_Cod,Categoria_Rendimiento_Cod
5.36,6,13,1,0,2,4,4,1,7,7,8,3,0,1,0,1,1,1,0,1,1
5.11,6,13,0,0,2,3,0,2,6,7,7,1,0,3,0,1,2,0,1,1,1
5.98,6,13,0,0,2,3,0,0,8,7,7,1,0,2,0,0,2,1,2,0,2
5.33,6,14,0,1,2,7,3,0,6,4,8,2,0,4,0,0,1,1,2,1,3
8.35,5,14,1,0,2,5,1,0,10,6,5,3,0,1,0,1,0,1,1,1,3
5.77,7,13,1,0,2,5,75,0,2,9,7,0,2,1,54,0,1,0,0,1,3
7.03,6,13,1,0,2,5,92,0,4,7,6,3,2,4,76,0,1,1,2,1,1
6.71,6,14,1,1,2,6,1,1,3,5,8,1,0,1,0,1,2,0,0,0,3
6.75,6,17,1,2,2,7,0,1,7,8,9,1,0,3,0,1,2,1,0,1,3
7.76,7,14,1,1,2,4,78,0,7,8,8,1,1,3,89,1,0,1,2,1,3
6.99,7,14,1,0,2,3,48,0,5,9,8,0,2,2,89,1,1,1,2,1,3
7.59,9,17,1,3,2,8,0,0,5,10,6,4,0,3,0,0,0,1,1,1,1
5.8,6,14,0,0,2,6,1,0,3,10,8,3,0,0,0,1,2,1,2,2,3
7.33,7,15,1,2,2,8,0,1,9,8,7,3,0,2,0,1,2,1,0,0,3
6.06,5,13,1,0,2,5,2,1,8,2,7,3,0,1,0,1,2,1,1,1,1
5.91,6,16,0,2,2,8,0,0,7,7,7,3,0,1,0,1,0,0,0,1,1
7.82,8,19,1,4,2,9,0,0,8,7,7,3,0,3,0,0,0,1,2,1,1
4.97,5,15,1,1,2,4,0,0,5,1,4,2,0,2,0,1,1,1,1,2,1
8.65,7,18,1,5,2,10,2,0,9,6,8,2,0,4,0,0,0,1,3,1,3
5.46,6,16,1,2,2,8,76,0,1,4,9,1,2,1,55,1,1,1,1,1,1
5.9,6,15,1,3,2,7,0,1,4,8,6,4,0,1,0,1,1,1,0,0,2
5.07,7,15,1,0,2,5,53,1,10,6,6,1,3,2,77,0,1,0,1,1,3
5.55,6,14,1,1,2,6,0,1,5,7,10,0,0,0,0,1,2,1,0,1,1
7.32,7,15,0,2,2,7,0,0,8,4,6,1,0,1,0,0,1,1,2,1,1
6.6,6,14,1,1,2,6,0,1,6,6,3,0,0,4,0,0,0,1,0,1,1
5.49,6,14,1,1,2,4,0,1,5,3,6,1,0,4,0,1,2,1,2,1,4
5.3,7,12,1,0,2,4,48,0,4,7,4,0,3,4,68,0,2,1,0,1,1
6.97,6,13,0,0,2,6,2,0,10,9,7,4,0,2,0,0,1,1,0,1,1
6.31,6,15,1,2,2,8,51,1,7,6,10,3,2,2,56,0,2,0,1,1,0
6.1,6,15,1,2,2,7,0,1,7,8,6,1,0,2,0,0,2,1,1,0,3
6.53,6,13,1,0,2,5,0,0,6,7,6,2,0,2,0,0,0,1,2,2,2
6.0,7,17,1,2,2,6,90,0,2,4,7,3,2,1,89,0,1,1,1,1,1
5.98,6,14,1,0,2,4,62,1,6,4,8,0,2,0,99,1,2,1,1,1,3
6.78,6,13,1,0,2,5,66,0,5,8,5,3,2,1,88,1,0,1,2,2,3
6.15,6,14,0,2,2,9,92,2,4,10,6,2,1,0,90,1,1,0,0,1,2
5.88,7,13,1,0,2,4,0,0,5,9,7,1,0,2,0,1,1,1,1,1,0
5.89,7,17,1,3,2,7,1,0,4,4,8,3,0,1,0,0,2,1,0,0,0
5.25,4,15,1,2,2,6,0,2,6,4,1,0,0,3,0,1,2,1,0,1,1
5.49,5,14,1,0,2,4,0,2,9,5,6,1,0,4,0,0,2,0,0,1,1
7.15,6,14,1,2,2,6,3,0,5,7,8,3,0,2,0,0,1,1,1,1,3
5.65,7,16,1,3,2,8,0,0,3,7,6,1,0,4,0,0,2,1,1,1,1
4.94,7,15,1,3,2,7,0,2,4,2,8,1,0,3,0,0,1,1,1,1,3
6.75,6,16,1,1,2,5,5,0,6,8,2,3,0,3,0,1,0,1,2,2,3
6.33,6,13,1,1,2,4,66,1,8,5,9,0,3,1,65,0,1,1,2,1,3
4.19,7,19,0,5,2,10,53,0,1,7,8,4,2,3,70,0,2,1,2,0,1
6.69,7,15,1,2,2,6,0,0,3,8,6,2,0,1,0,0,2,1,0,1,2
7.23,8,15,1,1,2,6,5,0,9,7,8,2,0,2,0,0,2,1,1,1,1
6.06,6,16,0,3,2,7,0,1,6,9,7,2,0,3,0,0,2,0,2,0,3
7.5,6,12,1,0,2,5,74,0,6,5,6,2,1,1,60,1,2,1,2,2,1
4.8,6,13,1,1,2,6,1,2,6,8,6,1,0,2,0,1,0,1,1,1,3
6.26,5,15,1,2,2,5,71,1,6,6,3,2,2,2,88,1,0,1,2,2,1
6.43,7,19,1,5,2,10,0,0,5,3,6,3,0,4,0,0,1,1,1,1,0
5.56,6,14,0,1,2,5,75,0,7,6,8,3,2,4,60,0,2,1,2,0,3
6.59,6,15,1,2,2,7,51,0,6,8,6,1,1,4,76,1,2,0,1,2,1
9.12,8,17,0,4,2,11,0,0,8,7,7,5,0,3,0,0,2,0,2,1,1
5.78,7,17,1,2,2,6,0,1,7,3,6,3,0,0,0,1,0,1,2,1,3
5.73,6,15,1,0,2,5,50,0,5,9,8,1,1,1,54,0,2,0,0,0,1
6.65,5,14,1,0,2,3,5,0,6,5,4,1,0,0,0,0,0,1,0,1,3
7.61,6,18,0,5,2,11,68,1,6,5,9,5,1,0,57,0,1,1,1,1,1
5.64,7,17,1,4,2,10,0,1,7,8,8,2,0,3,0,0,1,1,1,1,3
6.8,6,14,1,1,2,4,0,0,4,6,9,0,0,2,0,1,2,1,0,1,1
6.54,7,13,1,0,2,5,60,0,7,10,6,0,1,4,99,0,2,0,1,1,2
7.01,7,17,0,4,2,9,48,0,5,6,5,4,2,3,57,0,2,0,1,1,0
5.53,7,15,1,3,2,8,4,0,6,6,6,2,0,1,0,0,2,0,0,0,1
5.9,7,14,0,0,2,7,70,0,4,8,10,3,3,1,79,0,0,0,2,1,1
7.12,7,18,0,4,2,7,0,0,8,8,5,4,0,0,0,0,2,0,2,0,2
9.5,7,19,1,4,2,9,0,1,8,7,9,3,0,2,0,1,1,1,2,0,1
6.96,7,16,1,1,2,5,2,0,5,8,7,1,0,2,0,1,0,1,2,1,3
6.83,9,13,1,0,2,5,4,0,7,9,8,2,0,0,0,0,2,1,0,1,1
6.6,7,14,1,2,2,7,86,0,7,6,6,1,3,1,54,0,2,1,0,0,4
7.0,8,13,1,1,2,7,87,0,6,6,6,2,1,3,78,1,2,1,0,1,1
5.52,5,13,1,0,2,5,1,1,6,4,5,0,0,4,0,0,1,1,2,1,1
6.41,6,13,1,0,2,4,94,1,7,6,6,1,1,4,77,1,1,1,0,1,3
6.05,5,14,0,0,2,4,3,0,9,8,5,3,0,2,0,0,2,1,0,0,2
6.66,10,15,0,2,2,6,98,0,4,8,7,3,1,3,77,0,1,1,1,0,1
6.27,7,13,0,1,2,5,84,1,6,9,6,4,2,0,69,0,1,1,0,1,4
6.99,7,16,1,2,2,6,89,0,8,7,5,3,2,0,61,1,1,1,0,2,0
4.95,5,13,0,0,2,5,5,1,4,6,2,4,0,1,0,0,1,0,0,1,1
9.37,7,16,1,4,2,7,0,0,8,8,9,4,0,2,0,0,1,1,1,1,3
5.46,6,16,0,1,2,6,0,0,5,4,10,1,0,1,0,1,0,1,2,2,1
8.73,8,17,1,4,2,9,0,0,8,9,7,4,0,2,0,0,2,1,1,0,1
6.13,6,14,0,1,2,7,0,1,7,5,7,1,0,3,0,1,2,0,2,0,3
6.35,7,16,0,3,2,10,0,1,8,6,9,3,0,1,0,1,0,1,2,1,3
5.03,5,13,1,0,2,3,54,1,3,10,4,3,3,3,91,1,0,1,0,2,1
5.94,8,14,1,2,2,8,93,0,8,7,5,0,2,4,60,0,1,0,0,1,4
5.58,6,17,1,4,2,9,0,1,7,2,4,1,0,2,0,0,0,0,3,0,4
6.6,7,17,0,4,2,8,3,2,8,9,9,3,0,2,0,1,1,1,2,1,1
6.39,5,16,1,3,2,8,0,0,4,1,5,1,0,0,0,0,2,1,0,0,3
6.99,7,12,1,0,2,6,0,0,9,7,5,0,0,3,0,0,2,1,2,1,1
6.51,7,16,1,3,2,9,0,2,9,8,9,3,0,2,0,1,1,0,1,1,4
7.02,6,19,1,4,2,8,0,0,10,6,6,1,0,4,0,1,1,1,2,0,1
6.13,7,17,1,3,2,8,0,1,8,4,5,3,0,1,0,1,0,1,2,2,1
6.58,6,17,1,3,2,8,0,0,5,9,4,3,0,0,0,0,0,0,0,1,1
5.98,5,16,1,3,2,7,0,0,4,7,7,2,0,4,0,1,1,0,2,1,2
7.71,6,18,1,4,2,7,83,0,7,7,6,4,1,0,53,1,2,1,2,1,0
5.46,5,16,1,2,2,7,3,1,2,2,9,2,0,0,0,0,2,1,0,1,1
7.21,9,16,1,3,2,8,0,0,6,10,7,4,0,3,0,0,0,1,1,1,1
8.51,8,18,0,5,2,9,57,0,8,8,6,3,3,4,83,0,1,0,2,1,1
6.94,6,13,0,1,2,5,71,2,10,6,5,2,1,0,90,1,0,1,0,2,1
7.71,9,18,0,5,2,10,0,0,10,7,7,2,0,1,0,0,1,1,2,2,3
6.46,6,14,1,0,2,6,83,1,6,8,6,0,3,4,93,0,0,1,1,1,3
7.6,10,15,0,2,2,6,78,0,4,5,5,2,3,0,59,1,0,1,0,2,1
4.06,6,14,1,1,2,4,0,1,9,4,3,3,0,3,0,1,0,1,0,2,1
9.62,8,15,1,1,2,5,55,0,10,3,8,1,1,1,83,1,1,1,2,2,1
7.94,6,12,1,0,2,6,3,0,6,6,8,1,0,0,0,0,1,0,1,1,1
6.16,7,15,0,1,2,7,71,0,6,4,4,4,2,2,50,0,0,0,1,1,1
5.9,8,14,0,2,2,7,84,0,4,9,7,4,3,2,87,0,1,1,0,1,1
5.09,7,13,1,1,2,6,49,0,6,3,6,0,2,2,64,0,2,1,2,0,0
5.63,6,13,1,0,2,6,0,0,7,4,7,1,0,1,0,1,1,1,2,2,3
8.01,7,16,1,2,2,6,5,0,7,10,5,1,0,3,0,0,1,1,1,1,1
7.24,6,17,1,4,2,9,0,0,4,7,5,1,0,2,0,0,1,1,2,2,1
5.17,6,16,1,1,2,6,1,1,8,8,5,0,0,1,0,1,1,1,0,1,0
5.89,7,18,0,3,2,9,89,1,6,7,5,5,2,0,73,1,2,1,1,1,1
6.48,5,15,1,2,2,7,0,0,1,9,7,0,0,2,0,0,1,0,0,0,3
5.6,6,15,1,2,2,6,0,1,4,10,2,3,0,4,0,0,2,0,0,1,1
5.72,6,15,0,2,2,8,91,2,2,10,5,2,1,0,90,1,1,0,0,1,2
5.2,7,14,1,0,2,3,0,2,8,10,9,2,0,4,0,0,2,0,0,0,1
5.68,6,13,1,0,2,4,64,0,5,2,4,3,3,0,75,0,0,0,1,0,2
6.38,8,17,1,3,2,8,3,1,7,5,7,2,0,2,0,1,1,1,2,1,2
7.37,7,15,1,1,2,6,0,0,8,8,6,1,0,2,0,0,2,1,2,1,1
7.65,7,18,1,5,2,8,5,0,7,5,8,4,0,4,0,1,1,1,3,1,1
6.21,7,16,1,1,2,5,59,1,5,4,7,3,2,1,56,0,2,0,0,1,3
2.11,5,15,0,2,2,9,58,2,4,7,6,4,1,1,60,0,1,0,1,0,3
6.51,6,16,0,1,2,6,3,0,7,6,2,4,0,0,0,1,0,1,1,2,1
7.34,5,14,0,0,2,4,1,0,9,7,3,4,0,1,0,0,0,1,1,1,3
4.39,6,12,1,0,2,4,0,0,5,3,6,0,0,0,0,0,1,1,0,1,1
8.61,8,17,1,5,2,9,3,0,10,7,10,4,0,0,0,1,2,0,3,1,0
5.49,6,13,1,0,2,4,48,0,7,9,8,0,1,1,70,0,1,1,1,1,1
7.71,8,17,1,5,2,10,0,0,7,9,5,3,0,2,0,1,2,1,1,1,1
6.14,5,13,1,0,2,4,3,0,2,5,5,3,0,4,0,0,1,1,2,1,4
7.03,7,19,1,4,2,8,0,0,9,8,7,2,0,4,0,1,1,1,1,1,3
5.71,4,15,1,2,2,7,1,0,2,5,8,2,0,3,0,1,2,0,0,1,3
6.23,8,15,0,2,2,9,54,0,8,1,7,3,1,0,71,1,1,0,2,1,1
5.4,7,16,1,1,2,5,0,1,10,5,6,1,0,1,0,1,1,1,2,1,1
6.39,6,14,1,1,2,5,0,1,7,5,7,0,0,2,0,0,1,1,0,0,1
5.64,7,13,1,1,2,5,1,0,8,9,7,2,0,4,0,1,2,1,0,1,1
7.53,8,19,1,5,2,9,2,0,7,10,8,1,0,2,0,1,2,1,2,1,1
6.83,1,15,1,1,2,6,0,0,2,5,6,3,0,3,0,1,1,1,2,2,3
4.12,4,13,0,0,2,4,76,2,1,4,2,2,2,1,65,0,1,0,0,1,1
4.72,6,15,1,0,2,5,75,1,4,5,4,3,2,2,52,1,2,0,0,1,1
4.8,5,14,1,1,2,6,0,1,6,8,1,0,0,2,0,1,1,0,2,1,1
4.21,6,14,0,2,2,6,0,0,4,4,3,3,0,1,0,0,1,1,2,1,3
7.17,6,15,1,1,2,5,0,0,6,8,8,3,0,4,0,0,2,1,0,0,1
6.16,7,13,0,1,2,5,58,0,9,8,7,3,3,1,82,1,2,1,1,1,1
7.01,6,14,1,0,2,4,84,1,4,7,10,2,1,0,78,1,1,1,2,1,1
6.71,7,13,1,0,2,5,58,1,8,7,8,1,3,3,52,0,1,0,1,1,4
3.93,5,12,1,0,2,5,0,1,5,4,6,0,0,1,0,1,2,0,0,1,3
4.66,7,14,1,1,2,5,0,1,7,5,6,1,0,1,0,0,2,1,1,0,4
4.44,5,12,0,0,2,6,0,1,5,7,4,1,0,2,0,0,2,1,2,0,4
6.41,7,19,1,4,2,8,1,0,3,5,9,1,0,4,0,1,1,0,3,1,3
7.25,7,16,1,1,2,6,83,0,5,4,7,1,3,4,84,1,1,0,2,1,1
6.97,7,14,0,1,2,7,94,1,7,7,10,1,3,0,83,0,2,1,2,1,1
6.87,7,17,1,3,2,9,1,1,6,4,9,3,0,4,0,1,2,1,2,1,1
6.22,5,17,0,3,2,10,0,0,7,7,5,4,0,2,0,0,1,1,0,1,1
5.24,6,13,1,0,2,5,0,0,7,6,8,2,0,0,0,1,1,1,1,2,0
7.18,7,19,0,5,2,10,0,0,9,1,7,4,0,1,0,0,2,1,3,1,1
5.02,6,13,1,0,2,6,1,2,2,6,10,1,0,3,0,0,2,1,2,1,4
5.94,5,17,0,2,2,8,0,1,7,6,9,4,0,4,0,1,2,1,1,1,1
5.86,7,15,1,0,2,4,5,2,9,5,7,3,0,3,0,0,0,1,2,1,1
5.09,5,12,1,0,2,3,62,2,6,6,7,1,1,4,88,1,0,1,0,1,3
6.2,7,17,0,3,2,9,71,0,5,6,7,5,3,3,85,1,0,1,1,1,1
6.02,5,17,1,2,2,7,0,0,2,6,6,0,0,4,0,1,0,1,0,1,1
7.15,6,14,1,0,2,4,63,1,9,7,8,1,1,0,73,0,1,1,0,1,1
4.57,5,13,0,0,2,7,96,2,8,8,5,2,2,3,81,0,0,0,1,1,1
6.56,9,14,1,1,2,5,1,0,7,6,9,2,0,0,0,0,2,1,2,1,1
6.74,6,15,1,1,2,5,96,0,6,8,8,0,1,1,88,0,2,0,0,1,3
7.68,7,13,1,0,2,3,2,0,8,8,7,1,0,4,0,1,1,1,2,1,1
6.92,4,15,1,0,2,4,1,0,7,7,7,0,0,4,0,1,2,0,2,1,2
7.54,9,17,1,3,2,8,63,0,5,8,7,2,2,1,90,0,0,0,2,1,3
6.08,5,18,1,5,2,10,0,1,6,6,5,2,0,1,0,0,1,0,2,1,1
5.9,7,12,1,0,2,4,98,1,6,6,10,3,3,4,97,1,1,1,1,1,1
6.17,8,15,1,2,2,6,75,0,7,7,3,1,3,2,98,1,1,1,2,1,3
7.31,7,13,1,1,2,6,0,0,5,10,7,1,0,4,0,0,0,0,2,1,3
4.47,4,13,1,0,2,6,50,1,1,5,8,2,2,1,62,1,1,1,0,2,1
8.26,8,14,1,1,2,6,0,0,9,8,6,2,0,2,0,0,2,1,1,1,1
5.46,7,14,0,0,2,6,50,2,7,5,7,3,3,2,67,0,1,0,1,1,4
7.45,6,12,0,0,2,5,78,0,9,2,6,1,3,1,59,0,0,1,1,1,1
8.13,7,17,1,2,2,6,53,0,8,7,8,1,1,2,64,0,0,1,2,1,3
4.88,7,13,1,0,2,5,0,0,7,8,4,2,0,3,0,1,1,1,0,1,1
4.31,6,13,0,0,2,7,0,0,3,2,6,2,0,4,0,0,1,1,0,1,1
6.75,7,16,1,3,2,6,0,0,3,9,5,3,0,4,0,1,1,0,0,1,2
6.28,6,18,1,5,2,9,5,2,6,9,7,4,0,0,0,1,2,0,2,1,3
6.3,6,13,1,1,2,4,0,0,4,8,3,2,0,2,0,1,2,1,0,2,0
7.01,5,13,0,0,2,4,0,0,3,5,6,3,0,0,0,0,0,1,0,0,1
7.47,6,13,1,0,2,3,1,1,7,6,9,3,0,1,0,1,2,1,1,1,1
8.4,8,16,1,1,2,6,98,0,7,2,8,2,3,2,51,1,1,1,0,1,3
6.07,6,13,1,0,2,4,4,1,7,7,10,3,0,1,0,1,2,1,1,1,1
9.03,7,17,1,3,2,7,77,1,7,9,9,4,2,2,59,0,0,1,0,1,1
5.27,5,14,1,2,2,6,60,2,5,8,3,0,3,4,68,1,2,1,2,1,1
6.15,7,16,0,1,2,8,0,0,7,7,7,2,0,3,0,1,0,1,0,2,1
6.76,4,16,0,2,2,8,0,1,7,8,8,4,0,4,0,0,0,1,2,1,3
6.84,7,17,1,3,2,8,2,1,9,6,5,4,0,3,0,1,1,1,0,2,2
6.83,6,14,1,0,2,5,57,0,2,5,6,2,2,2,62,0,1,1,2,1,3
7.42,6,14,0,1,2,7,3,0,7,4,7,4,0,1,0,1,1,1,0,1,3
6.6,6,13,1,0,2,5,0,0,6,7,7,0,0,0,0,0,0,1,0,0,3
6.5,7,14,1,0,2,4,68,0,8,10,9,3,2,0,75,0,1,1,2,1,1
7.41,6,13,1,0,2,5,4,0,9,6,4,0,0,1,0,0,2,1,0,1,3
7.75,8,17,1,5,2,10,0,1,5,4,8,4,0,3,0,1,2,1,2,1,1
6.35,5,14,1,0,2,3,4,0,7,5,7,3,0,0,0,1,0,1,0,1,1
5.06,5,13,1,0,2,4,0,0,6,6,8,1,0,3,0,1,1,1,0,1,4
5.05,7,16,1,2,2,6,100,1,6,6,1,3,3,4,93,0,1,1,1,1,0
6.06,7,15,1,1,2,5,0,0,6,9,9,1,0,4,0,0,0,0,2,1,3
6.35,6,13,1,1,2,7,2,1,9,5,7,3,0,3,0,0,1,1,1,1,3
7.88,7,16,0,3,2,10,74,0,5,7,7,5,3,3,85,1,0,1,1,1,1
7.36,7,15,1,2,2,6,3,1,7,9,6,2,0,4,0,1,1,1,0,1,1
6.75,8,14,0,0,2,4,69,0,6,4,6,1,3,1,66,1,1,1,1,2,3
7.4,7,13,1,0,2,5,89,0,8,5,8,3,2,2,75,0,2,1,0,1,3
7.14,7,14,1,0,2,4,0,0,9,10,6,2,0,3,0,1,1,1,0,1,1
6.19,6,14,1,1,2,5,4,1,7,4,6,3,0,3,0,1,0,0,2,1,0
4.4,5,13,1,0,2,5,0,0,2,5,3,3,0,0,0,1,0,1,1,1,3
5.7,6,12,1,0,2,5,4,0,9,2,9,1,0,1,0,1,1,0,2,1,3
6.7,6,14,1,0,2,5,2,0,10,5,8,3,0,2,0,0,1,0,1,1,1
6.38,6,13,1,0,2,5,85,1,8,7,7,1,1,1,68,1,2,1,2,1,0
6.32,8,15,1,0,2,6,5,0,5,10,5,0,0,0,0,0,0,0,0,0,1
6.06,5,15,1,0,2,4,1,1,1,7,5,3,0,2,0,0,0,1,1,1,1
5.43,7,14,1,0,2,5,93,1,5,6,6,2,3,4,90,0,2,0,1,0,1
5.71,5,14,0,2,2,8,79,2,9,3,7,2,1,1,80,0,1,1,2,1,1
5.92,6,14,0,0,2,4,5,0,6,5,1,3,0,3,0,1,1,1,0,1,1
6.68,6,14,1,0,2,4,0,1,10,3,6,1,0,3,0,1,1,1,1,1,0
6.71,7,15,1,1,2,5,2,1,7,8,7,1,0,2,0,0,1,0,1,1,2
7.16,8,19,0,5,2,11,91,0,5,8,3,4,1,1,78,1,2,1,2,1,1
6.05,7,15,1,1,2,7,0,0,3,8,6,3,0,2,0,0,2,0,1,1,0
5.91,5,13,0,0,2,6,1,1,6,7,8,3,0,4,0,0,0,1,1,1,1
7.56,6,17,1,4,2,10,2,0,3,6,5,1,0,4,0,0,1,0,2,0,3
5.12,5,14,1,1,2,6,0,0,6,6,3,3,0,4,0,0,1,1,1,1,4
5.6,6,13,0,0,2,7,0,0,7,3,6,4,0,1,0,0,2,1,1,0,2
5.59,7,16,1,3,2,8,0,2,10,7,2,4,0,3,0,1,0,0,0,1,3
6.58,6,15,0,1,2,5,1,0,8,5,3,4,0,0,0,1,0,1,1,2,1
6.24,7,12,0,0,2,6,79,1,7,5,8,4,2,0,100,1,2,1,0,1,3
6.3,7,14,1,0,2,4,2,0,8,7,7,1,0,0,0,0,2,0,0,0,3
6.59,6,12,1,0,2,4,2,0,8,8,8,0,0,4,0,0,2,0,0,0,1
7.25,8,14,1,1,2,4,3,0,7,6,8,2,0,3,0,0,1,1,1,1,0
7.16,6,16,1,3,2,7,1,2,4,7,4,3,0,3,0,1,1,1,1,1,1
6.66,7,14,1,0,2,5,81,1,8,7,8,2,2,2,97,1,1,1,2,1,3
7.1,8,18,1,4,2,9,0,1,6,8,6,1,0,0,0,0,1,0,1,0,1
6.14,5,13,1,0,2,5,52,1,7,6,7,2,1,4,98,0,0,0,2,0,1
6.58,5,13,1,0,2,4,66,2,1,9,8,3,3,1,57,0,1,1,0,1,1
7.75,6,13,0,1,2,6,94,1,7,6,9,3,3,4,56,0,2,1,1,0,1
6.74,6,15,1,1,2,5,77,0,8,3,10,0,3,0,62,1,1,0,2,1,3
6.76,7,14,1,1,2,7,0,0,7,6,10,3,0,2,0,1,2,1,2,1,0
6.92,8,17,1,4,2,10,0,0,10,7,7,4,0,2,0,0,2,1,1,0,1
8.06,8,18,1,4,2,7,0,1,10,7,7,1,0,4,0,0,1,1,3,1,1
7.27,6,14,1,1,2,7,0,0,7,7,8,0,0,4,0,1,2,1,0,1,1
6.42,7,13,0,0,2,3,98,0,6,5,8,4,3,2,65,0,1,1,0,1,1
6.65,7,17,1,3,2,6,4,1,5,2,7,4,0,4,0,0,1,1,0,1,1
6.01,6,19,1,4,2,9,0,0,2,8,3,3,0,1,0,1,1,1,1,1,3
6.98,8,17,0,2,2,6,89,0,6,7,9,2,3,0,98,0,2,0,2,1,1
7.64,6,14,1,0,2,4,0,0,8,10,7,3,0,2,0,1,2,1,0,2,3
6.46,7,17,1,4,2,9,0,0,8,8,4,1,0,2,0,1,2,0,1,1,1
7.28,7,14,1,0,2,4,93,0,8,5,9,0,2,1,64,1,2,1,1,1,1
6.16,8,12,1,0,2,5,0,0,7,9,7,2,0,2,0,0,2,1,0,0,0
7.99,7,13,1,0,2,4,0,0,10,6,5,3,0,0,0,1,1,0,0,1,1
6.86,7,17,0,3,2,7,5,0,6,8,7,5,0,3,0,0,0,1,1,0,1
7.05,7,16,1,3,2,9,4,1,10,7,7,3,0,2,0,0,1,0,2,1,3
6.63,7,15,1,2,2,7,72,2,6,10,9,3,1,0,81,0,2,0,2,0,1
5.49,6,13,1,1,2,6,0,1,7,6,8,1,0,1,0,1,2,0,0,0,1
5.91,7,16,1,1,2,7,87,0,6,6,6,3,3,1,73,0,2,1,0,1,3
7.57,6,17,1,4,2,9,2,0,6,3,7,2,0,0,0,1,0,1,3,2,3
5.88,6,16,1,2,2,6,76,0,5,4,5,3,3,4,73,1,0,1,0,2,1
4.9,5,12,0,0,2,7,63,0,6,3,2,1,1,2,90,1,1,1,1,1,1
7.53,7,18,1,4,2,9,0,0,9,8,7,2,0,4,0,1,1,1,1,1,3
6.19,7,14,1,2,2,7,2,1,7,6,6,0,0,2,0,1,2,1,2,1,1
6.87,7,14,0,0,2,5,96,0,10,4,7,2,3,2,69,0,1,1,0,1,1
6.66,6,14,0,0,2,5,80,1,8,6,5,4,1,2,88,0,2,0,2,0,1
7.51,5,12,1,0,2,3,90,0,7,4,6,3,2,0,91,1,0,1,0,2,2
5.9,5,13,1,0,2,5,0,1,6,6,8,0,0,1,0,0,2,1,1,1,2
5.57,7,14,1,0,2,4,93,1,6,8,8,2,3,4,90,0,2,0,1,0,1
6.43,6,18,0,3,2,9,0,0,6,6,3,3,0,0,0,1,1,0,1,1,1
7.06,6,18,1,3,2,7,0,0,8,8,4,3,0,2,0,0,2,0,0,0,1
6.41,5,13,1,0,2,4,0,0,9,5,8,2,0,0,0,1,0,1,0,2,1
6.24,7,13,1,1,2,5,52,0,7,6,6,0,3,2,50,1,0,1,2,1,3
5.62,5,12,1,0,2,4,3,2,4,4,4,0,0,4,0,0,0,0,0,0,3
6.55,6,16,1,3,2,7,3,0,7,4,6,1,0,1,0,0,2,1,0,1,3
6.57,7,17,1,4,2,8,3,0,8,9,3,2,0,1,0,1,0,0,3,0,1
6.65,7,14,0,1,2,4,4,0,5,9,7,3,0,4,0,1,2,0,0,1,1
6.87,7,15,1,1,2,6,1,1,9,4,4,1,0,1,0,0,2,1,1,0,4
5.52,7,12,0,0,2,3,92,0,6,4,7,4,3,2,65,0,1,1,0,1,1
7.36,6,14,1,1,2,6,55,1,5,7,8,2,2,3,69,0,2,1,1,1,2
6.91,8,18,1,4,2,9,49,0,7,9,9,3,3,4,98,0,2,1,1,0,2
6.16,6,14,1,1,2,7,0,1,7,3,8,3,0,4,0,0,2,0,0,1,1
6.61,7,16,1,2,2,6,5,2,9,6,5,1,0,4,0,1,1,1,2,1,1
5.93,7,13,1,0,2,5,2,0,6,8,8,0,0,0,0,1,1,1,2,1,2
5.62,6,18,0,4,2,8,0,0,5,4,8,3,0,1,0,0,1,0,2,1,1
5.86,6,14,1,1,2,6,76,1,7,5,3,3,3,1,58,1,1,1,0,1,3
6.78,6,16,1,2,2,7,0,0,6,4,1,2,0,3,0,0,1,1,2,2,3
7.02,8,13,1,0,2,4,56,0,7,7,7,1,3,0,58,1,0,1,1,2,1
5.27,8,14,1,0,2,5,72,1,6,7,6,0,1,2,71,0,2,1,0,1,0
7.28,6,14,1,1,2,6,4,1,5,7,7,0,0,4,0,1,0,1,0,2,3
5.47,6,17,0,3,2,10,0,1,7,1,7,5,0,3,0,1,2,1,0,0,3
6.78,6,16,1,2,2,6,2,1,9,8,4,0,0,3,0,1,1,1,1,1,3
6.4,6,14,1,0,2,5,0,0,5,8,3,1,0,2,0,0,1,1,2,1,0
8.11,7,15,1,2,2,6,95,0,7,9,8,1,2,1,80,0,1,1,0,1,3
6.02,8,15,1,1,2,5,3,0,6,7,4,3,0,1,0,0,1,0,1,1,1
6.58,6,15,1,1,2,6,3,0,6,5,7,1,0,4,0,0,0,0,2,1,3
6.96,7,17,1,3,2,8,2,0,6,2,10,3,0,3,0,0,0,1,2,2,4
5.39,5,14,1,0,2,5,94,1,1,3,6,3,1,2,68,0,1,0,0,0,0
7.52,6,14,1,1,2,6,4,0,6,8,4,0,0,1,0,0,0,0,1,2,1
