Promedio_Anual,Calificacion_Cualitativa_Cod,Edad,Genero_Cod,Anio_Escolar_Cod,Periodo_Cod,Numero_Inasistencias,Porc_Asistencia_Refuerzo,Estado_Salud_Emocional,Acompanamiento_Integral_Cod,Animacion_Lectura_Cod,Orientacion_Vocacional_Cod,Participacion_Extracurriculares,Materias_Refuerzo,Cantidad_Proyectos,Tareas_Refuerzo_Porc,Acceso_Transporte_Privado_Cod,Uso_Comedor_Estudiantil_Cod,Acceso_Recursos_Tecnologicos_Cod,Participacion_Eventos_Culturales,Estrato_Socioeconomico_Cod,Categoria_Rendimiento_Cod
7.93,8,17,1,4,0,9,0,1,7,8,6,3,0,2,0,1,1,1,2,1,1
6.09,6,14,0,1,1,5,67,1,6,7,2,1,1,3,74,1,1,1,0,1,3
6.02,6,14,0,1,0,6,61,0,10,7,8,3,3,4,81,0,0,1,0,0,4
5.91,6,13,1,0,1,5,85,2,7,8,5,2,3,1,56,0,2,1,0,1,3
6.82,7,13,1,0,0,6,61,0,5,8,6,2,3,4,93,1,1,0,2,1,1
4.7,5,15,0,1,0,7,0,2,5,9,7,4,0,1,0,0,2,0,2,1,1
6.33,6,17,1,4,0,9,0,2,8,5,6,2,0,1,0,0,0,1,3,1,3
6.39,6,18,1,5,1,10,0,1,6,5,10,3,0,2,0,1,2,1,1,0,2
6.28,6,15,1,1,1,5,0,1,6,7,7,3,0,3,0,0,2,0,2,1,1
5.56,6,13,1,0,0,6,0,0,6,5,8,2,0,4,0,0,1,0,1,1,0
1.32,1,13,0,0,1,5,0,1,8,5,5,4,0,1,0,1,2,1,2,1,1
6.2,6,15,1,2,1,6,0,1,6,7,8,2,0,2,0,1,2,1,1,0,3
6.21,6,14,1,1,1,5,0,0,9,3,6,0,0,1,0,1,2,1,2,1,1
7.08,7,17,0,4,0,9,0,0,8,6,7,2,0,2,0,0,2,1,1,1,2
7.78,8,14,1,0,1,5,0,0,6,5,7,0,0,4,0,1,1,1,1,1,3
8.06,8,16,1,2,1,6,80,1,6,8,9,3,3,4,93,1,0,1,2,2,1
6.2,6,15,1,1,1,5,75,0,7,4,10,0,3,0,62,1,1,0,2,1,3
6.94,7,15,1,1,0,7,94,0,5,7,6,2,1,4,97,1,1,0,2,0,1
7.88,8,19,1,5,0,10,0,1,8,7,5,4,0,4,0,1,2,1,1,1,0
7.33,7,16,1,3,1,7,0,1,8,8,8,1,0,1,0,1,1,0,1,1,1
5.11,5,14,1,0,1,5,0,0,8,6,6,0,0,3,0,1,1,1,1,1,0
5.15,5,14,0,1,0,6,0,1,3,8,6,3,0,2,0,0,2,1,0,0,1
5.62,6,15,1,1,1,5,0,0,7,7,5,0,0,2,0,1,1,1,1,1,2
5.57,6,15,1,2,1,7,0,0,8,5,5,2,0,0,0,1,1,1,0,1,3
6.64,7,17,1,3,0,9,63,1,4,7,6,3,3,3,82,1,1,1,0,1,1
4.35,4,17,1,3,0,9,0,1,5,5,4,1,0,0,0,0,2,1,1,0,1
6.43,6,15,1,1,0,7,0,0,10,8,8,2,0,2,0,0,2,0,1,0,4
8.02,8,16,1,3,0,8,0,0,7,8,10,3,0,1,0,0,1,1,2,1,1
6.98,7,14,1,1,0,7,50,0,8,8,3,0,2,0,81,0,1,1,0,1,0
6.63,7,15,1,1,1,5,0,0,9,7,7,3,0,3,0,0,2,1,0,1,1
5.74,6,13,0,0,0,5,99,0,5,7,7,3,1,2,80,1,1,1,1,1,2
6.64,7,16,1,3,1,8,0,0,7,8,7,4,0,4,0,1,2,1,0,1,2
6.08,6,13,1,0,1,4,78,0,5,5,6,3,1,3,58,1,2,0,1,1,1
7.62,8,18,1,5,1,10,95,0,6,8,6,2,1,0,62,0,1,1,2,1,3
5.74,6,13,1,0,1,5,76,0,6,6,7,2,1,1,60,1,2,1,2,2,1
5.77,6,13,1,0,1,5,0,0,8,7,4,0,0,3,0,0,0,1,1,1,1
8.01,8,17,0,3,1,8,93,0,3,5,8,3,2,4,98,1,2,0,1,1,1
6.78,7,14,1,0,1,5,0,0,9,10,6,1,0,0,0,1,0,1,0,1,1
7.77,8,16,0,3,1,7,0,0,4,5,6,3,0,4,0,1,0,1,1,2,3
5.39,5,13,0,0,1,6,0,1,5,5,9,2,0,2,0,1,2,1,0,0,3
6.34,6,13,1,0,0,5,0,1,5,4,7,3,0,2,0,1,2,1,1,2,1
7.55,8,16,0,3,1,8,0,0,8,9,9,2,0,1,0,0,0,0,1,0,3
5.98,6,15,0,1,1,5,0,2,5,7,8,2,0,2,0,1,2,0,0,1,3
9.33,9,16,1,3,1,8,0,1,8,6,8,2,0,3,0,0,1,0,2,0,3
5.86,6,14,1,1,1,6,0,0,4,1,7,0,0,4,0,0,2,1,2,1,1
5.3,5,14,1,0,0,5,62,0,5,7,5,1,1,3,57,1,1,1,0,2,1
6.59,7,15,1,2,1,7,62,0,8,4,8,1,2,1,51,1,1,0,2,1,3
7.79,8,16,1,3,1,7,0,1,8,8,6,4,0,4,0,1,0,1,1,1,3
6.84,7,17,1,4,0,9,0,0,7,4,5,2,0,3,0,1,1,1,2,1,1
5.82,6,13,1,0,1,4,0,0,7,10,6,3,0,0,0,1,1,1,2,1,1
8.0,8,14,1,1,0,6,0,0,7,10,8,2,0,2,0,1,1,0,1,1,1
5.9,6,13,1,0,1,5,0,0,6,3,7,1,0,0,0,0,2,0,1,0,1
5.57,6,14,1,1,1,5,0,0,4,7,8,0,0,2,0,1,2,1,0,1,1
7.19,7,14,1,1,0,7,0,0,7,8,6,3,0,4,0,0,0,1,1,1,2
6.18,6,17,1,4,0,10,0,0,4,7,5,2,0,3,0,1,1,0,2,1,3
6.33,6,15,1,2,1,7,0,0,7,5,5,2,0,0,0,1,2,1,0,1,2
5.13,5,14,1,0,0,5,93,1,6,7,5,1,2,2,73,0,1,1,2,1,1
5.5,6,14,0,0,1,6,0,0,3,5,7,3,0,2,0,0,2,1,0,1,3
6.06,6,13,1,0,1,5,0,0,8,5,4,0,0,1,0,0,2,1,0,1,3
5.76,6,16,0,2,0,9,88,0,8,5,6,1,1,1,87,1,2,1,2,1,1
5.03,5,15,1,2,1,7,0,0,6,3,6,0,0,4,0,0,1,1,0,1,1
9.43,9,14,1,0,1,5,0,0,7,1,8,2,0,3,0,1,2,1,2,1,1
5.21,5,13,1,0,1,4,0,0,2,10,7,0,0,1,0,1,1,1,0,1,2
7.05,7,16,1,3,0,9,98,0,3,6,5,3,2,0,78,1,2,0,2,1,3
6.45,6,15,0,2,1,6,80,0,4,7,4,4,3,1,82,1,1,0,0,1,1
7.64,8,15,0,1,1,6,0,0,6,6,6,2,0,0,0,1,0,1,1,2,1
5.33,5,17,0,3,0,8,0,2,8,7,8,3,0,3,0,1,0,1,2,2,1
6.34,6,13,1,0,0,5,60,1,6,6,8,3,3,3,74,1,1,1,2,1,1
7.09,7,13,1,0,1,5,63,0,9,4,7,1,1,1,60,0,0,1,2,1,3
8.72,9,19,0,5,0,12,50,0,7,6,7,5,3,4,95,1,2,0,3,1,1
5.88,6,14,1,1,0,7,64,1,8,7,6,2,3,0,67,0,2,1,2,1,3
5.68,6,13,1,0,0,5,52,2,8,6,5,1,2,1,52,0,2,0,2,1,0
7.34,7,13,1,0,0,5,67,0,5,6,7,0,3,4,65,0,0,1,0,1,1
7.02,7,14,1,1,1,5,91,1,2,5,7,2,3,2,88,0,1,0,1,1,1
5.28,5,13,1,0,1,5,0,0,6,8,6,1,0,4,0,0,2,1,1,0,1
7.35,7,14,1,1,0,7,53,0,6,3,6,0,2,2,64,0,2,1,2,0,0
6.2,6,17,0,4,1,9,0,0,6,10,6,2,0,4,0,1,1,1,3,1,4
4.66,5,14,1,1,1,6,0,2,7,1,7,2,0,4,0,0,2,0,2,0,1
5.64,6,14,1,0,0,5,0,0,9,9,6,3,0,2,0,1,2,1,0,2,3
6.2,6,14,1,1,1,5,0,1,8,5,2,3,0,3,0,1,0,1,0,2,1
6.0,6,15,1,2,1,7,0,0,5,6,7,2,0,3,0,1,1,1,0,1,1
5.2,5,18,1,5,0,11,0,1,5,5,6,2,0,1,0,0,1,0,2,1,1
6.42,6,15,1,2,0,7,86,0,4,7,9,3,3,2,61,0,1,1,2,1,1
5.67,6,13,1,0,0,6,0,0,5,6,6,1,0,3,0,0,2,0,0,0,3
6.88,7,14,1,0,0,5,0,0,7,5,8,0,0,0,0,0,2,0,0,0,1
5.76,6,15,1,2,0,7,0,0,6,6,8,3,0,3,0,1,2,1,2,1,1
7.42,7,16,0,3,0,10,0,0,8,8,8,3,0,0,0,1,1,1,2,1,4
6.36,6,15,0,1,0,6,0,0,7,5,2,4,0,0,0,1,0,1,1,2,1
5.62,6,14,1,1,0,6,0,0,8,9,4,0,0,1,0,0,0,0,0,1,2
6.76,7,14,1,1,1,6,0,0,5,10,8,1,0,4,0,0,0,0,2,1,3
6.48,6,13,1,0,0,5,0,0,5,8,8,0,0,2,0,0,1,1,2,1,3
5.9,6,15,1,1,1,5,0,0,5,5,7,1,0,3,0,1,2,1,0,1,3
5.55,6,17,1,3,1,8,0,0,2,4,8,2,0,2,0,0,2,1,1,1,0
6.37,6,13,0,0,0,5,65,1,7,6,5,1,3,4,94,0,2,0,1,0,1
7.12,7,13,1,0,1,4,52,0,5,8,5,0,3,4,68,0,2,1,0,1,1
5.47,5,14,1,1,1,5,0,0,6,6,4,0,0,0,0,1,0,1,0,2,1
9.96,10,13,1,0,1,5,0,0,2,7,8,3,0,2,0,1,2,0,0,1,1
6.39,6,15,0,1,0,7,64,1,7,8,5,4,3,3,95,1,1,1,0,1,3
6.25,6,14,1,1,0,6,0,2,8,5,10,1,0,2,0,1,2,1,0,1,4
6.14,6,16,1,3,0,8,89,1,5,8,2,3,1,0,73,1,2,1,0,1,1
7.43,7,15,1,1,0,6,61,0,5,5,10,3,3,1,71,1,1,1,2,1,1
7.29,7,15,1,1,1,6,59,0,6,9,7,2,3,0,68,1,1,1,1,1,3
5.55,6,13,1,0,1,5,0,0,5,7,8,2,0,0,0,0,1,1,1,1,1
5.72,6,17,0,4,0,9,0,0,6,5,8,3,0,1,0,0,1,0,2,1,1
6.14,6,14,1,1,0,7,0,0,7,4,6,3,0,0,0,0,1,1,0,1,3
4.86,5,17,1,3,1,8,0,0,1,4,2,3,0,0,0,1,2,0,0,0,1
6.37,6,13,1,0,1,4,61,0,8,4,6,3,2,3,70,0,1,0,1,1,1
6.6,7,13,1,0,1,5,88,0,6,5,10,2,1,3,91,0,2,0,0,1,0
5.97,6,17,1,4,0,10,0,0,7,7,7,4,0,4,0,0,1,1,3,1,3
3.82,4,13,0,0,0,6,0,0,5,3,1,1,0,3,0,0,1,1,2,1,3
5.58,6,15,1,1,1,5,0,0,4,5,5,0,0,2,0,1,0,1,0,1,1
7.08,7,15,1,2,0,7,51,0,8,6,6,2,3,0,80,0,1,1,0,1,1
7.51,8,18,1,5,1,10,0,0,7,10,5,3,0,2,0,1,2,1,1,1,1
6.27,6,14,1,1,1,5,85,0,3,7,9,3,1,0,63,1,1,1,0,1,3
7.22,7,15,1,1,0,6,0,0,5,7,6,0,0,1,0,0,1,1,2,1,1
7.06,7,15,1,2,0,7,0,0,5,9,5,3,0,0,0,0,2,0,1,0,1
6.62,7,15,1,1,1,5,92,1,10,5,9,0,2,0,88,0,1,0,0,1,3
6.32,6,16,0,3,1,8,59,0,6,8,2,2,1,4,54,1,1,0,0,0,1
6.14,6,13,1,0,1,4,0,0,6,8,6,1,0,1,0,0,1,1,1,1,0
5.57,6,16,0,2,1,8,0,1,8,7,5,3,0,3,0,1,0,1,1,1,1
6.89,7,16,1,2,0,8,0,0,6,6,8,3,0,0,0,0,1,1,2,1,3
5.78,6,14,0,1,0,6,0,0,6,7,4,2,0,0,0,1,1,1,0,1,0
6.05,6,15,1,1,0,6,0,0,7,7,3,1,0,3,0,0,1,1,0,1,1
6.22,6,13,1,0,0,6,85,0,4,6,7,2,3,1,82,1,0,1,1,1,4
6.55,7,16,1,3,1,7,0,0,3,8,6,3,0,4,0,1,1,0,0,1,2
8.13,8,15,1,2,1,6,97,0,8,6,8,1,2,1,89,1,1,1,0,1,0
7.02,7,16,1,3,0,8,0,0,8,3,8,1,0,3,0,1,0,0,2,1,2
6.38,6,14,0,1,1,6,91,1,5,7,2,4,2,2,60,0,2,0,0,0,3
5.85,6,15,1,1,1,6,0,0,9,3,7,1,0,0,0,0,0,1,1,2,1
5.96,6,14,1,1,1,5,73,0,8,5,7,2,1,1,65,1,1,1,1,1,1
5.71,6,15,1,1,0,6,0,0,6,6,8,0,0,4,0,1,0,1,0,2,1
6.16,6,13,0,0,1,5,62,0,8,7,6,2,3,2,52,0,2,1,0,1,3
6.47,6,17,1,4,1,8,86,0,8,6,7,4,1,0,53,1,2,1,2,1,0
5.21,5,13,1,0,1,4,0,0,6,3,8,2,0,3,0,1,0,1,1,2,1
7.36,7,16,0,2,1,6,70,1,9,7,6,4,3,0,72,0,2,1,0,2,3
5.29,5,13,0,0,0,6,97,1,7,7,5,1,3,0,99,1,2,1,0,2,0
7.19,7,14,1,0,1,5,80,0,4,8,10,0,2,3,60,0,0,1,0,1,3
8.6,9,16,1,3,1,7,0,0,6,10,8,2,0,1,0,1,1,1,0,2,3
6.17,6,14,1,0,1,4,0,0,6,6,7,2,0,1,0,1,2,0,1,0,1
5.46,5,13,1,0,1,5,0,0,4,6,6,2,0,3,0,1,1,1,2,1,1
8.0,8,13,1,0,0,6,65,0,9,4,9,1,3,1,88,1,2,0,0,0,3
7.25,7,14,1,0,1,5,56,0,6,9,5,0,1,4,99,0,2,0,1,1,2
7.15,7,13,0,0,0,6,56,1,6,8,9,4,2,1,60,1,1,1,1,2,3
7.55,8,15,1,2,0,8,86,0,8,3,7,2,2,1,55,0,2,1,0,1,3
5.25,5,15,0,1,1,6,66,2,6,2,6,4,2,1,98,0,1,1,1,2,1
5.61,6,13,1,0,1,5,0,1,8,4,6,0,0,2,0,1,2,1,1,2,1
6.93,7,13,0,0,1,5,0,0,6,3,8,2,0,2,0,1,1,1,1,1,2
6.7,7,18,1,4,1,9,0,0,8,6,8,3,0,3,0,1,1,1,1,2,0
7.7,8,16,1,2,0,8,0,0,8,7,6,2,0,0,0,1,2,0,2,1,1
6.75,7,14,1,0,1,4,0,0,9,6,9,1,0,4,0,0,1,1,2,1,1
5.02,5,15,1,2,0,7,0,0,6,7,8,0,0,3,0,1,1,0,1,1,1
5.98,6,18,1,5,1,10,0,1,6,3,5,1,0,3,0,1,0,1,1,1,0
6.27,6,16,1,3,1,7,0,2,3,6,5,3,0,3,0,1,1,1,1,1,1
6.37,6,16,1,2,0,8,56,1,7,7,7,0,1,3,96,0,2,0,0,1,1
4.75,5,13,1,0,1,4,0,1,5,5,8,3,0,0,0,1,1,0,1,1,3
5.05,5,14,0,1,1,6,88,0,3,6,6,4,1,3,94,1,0,1,2,1,3
5.64,6,13,0,0,1,5,79,0,9,2,5,1,3,1,59,0,0,1,1,1,1
6.44,6,15,0,1,0,6,70,0,6,6,5,1,3,0,99,0,1,0,1,0,3
6.91,7,13,1,0,1,5,0,0,9,5,6,3,0,0,0,1,1,0,0,1,1
6.79,7,16,1,3,1,7,0,0,7,8,6,4,0,2,0,0,1,0,1,1,4
7.47,7,14,1,0,0,5,0,0,7,6,9,0,0,0,0,1,0,0,0,1,2
4.85,5,16,1,3,1,8,0,0,3,2,7,1,0,3,0,0,2,0,1,1,1
7.52,8,13,1,0,1,4,0,0,6,8,6,2,0,0,0,1,1,0,0,0,1
5.95,6,15,1,2,1,7,0,1,4,7,6,2,0,1,0,0,1,0,1,1,1
6.33,6,14,1,1,1,6,0,1,5,8,6,3,0,3,0,0,2,1,1,0,1
8.29,8,16,0,2,0,9,0,1,9,10,6,2,0,3,0,0,2,1,2,0,3
5.13,5,13,1,0,0,6,0,1,6,5,6,0,0,4,0,0,1,1,2,1,1
6.94,7,17,0,4,1,8,0,2,8,8,9,3,0,2,0,1,1,1,2,1,1
5.99,6,15,1,2,1,6,0,0,7,9,7,3,0,3,0,0,1,0,0,1,1
5.77,6,13,1,0,1,4,0,1,5,5,7,3,0,4,0,1,0,1,1,2,1
6.38,6,18,1,4,0,9,0,1,10,6,8,4,0,3,0,0,0,1,1,1,3
6.11,6,15,1,1,1,5,52,0,4,8,6,1,3,4,62,1,2,1,1,1,1
6.78,7,15,1,2,0,8,63,0,7,7,8,2,1,4,62,1,0,0,2,1,2
8.07,8,13,1,0,0,6,73,0,7,8,7,0,2,0,69,1,2,1,2,1,0
5.46,5,16,0,2,0,8,91,0,1,8,5,4,2,2,76,0,2,1,1,1,1
6.44,6,16,1,2,1,7,0,0,5,10,1,2,0,1,0,0,2,1,0,1,3
7.95,8,16,1,3,0,9,0,0,8,5,5,3,0,4,0,0,2,0,0,0,1
7.66,8,17,0,3,0,8,0,0,7,8,8,5,0,2,0,0,1,1,1,1,1
6.5,6,16,0,2,0,9,93,1,5,4,8,4,3,4,68,0,1,0,2,1,1
5.81,6,13,1,0,0,5,0,0,5,7,6,0,0,0,0,0,0,1,0,0,3
6.6,7,18,0,4,0,10,56,0,5,5,6,5,3,4,98,0,1,1,3,2,1
5.6,6,13,0,0,1,6,78,0,8,5,1,1,3,1,68,1,2,1,1,1,1
5.31,5,13,1,0,0,6,0,0,6,6,9,3,0,1,0,0,2,0,0,0,3
6.42,6,18,1,5,0,10,0,1,6,7,7,3,0,3,0,0,0,0,2,1,3
4.7,5,14,1,0,0,6,0,2,7,7,6,0,0,1,0,1,2,0,1,1,1
6.6,7,19,0,5,1,10,0,2,9,8,10,4,0,2,0,1,2,1,3,0,1
6.49,6,13,1,0,1,5,93,0,6,1,2,1,1,0,76,0,0,1,0,1,2
6.68,7,15,0,2,0,7,100,0,6,8,2,3,3,2,97,1,2,0,2,0,0
6.33,6,15,1,2,0,7,0,1,5,3,7,3,0,4,0,1,1,1,0,1,1
9.4,9,17,1,4,1,8,0,1,7,6,8,4,0,4,0,1,1,1,1,1,0
7.87,8,13,1,0,0,5,90,0,8,6,8,3,3,2,61,1,2,1,1,1,3
6.52,7,17,1,3,1,7,0,0,9,8,3,4,0,0,0,0,2,0,0,1,3
7.04,7,15,1,1,1,5,82,0,7,5,5,0,3,2,86,0,2,1,1,0,1
6.38,6,17,1,3,0,8,0,0,6,10,3,3,0,0,0,0,0,0,0,1,1
6.4,6,14,1,1,1,5,0,0,7,7,8,3,0,4,0,0,2,1,0,0,1
6.56,7,14,1,1,0,6,0,1,8,7,6,0,0,3,0,0,0,1,2,1,3
6.31,6,16,1,3,1,7,0,1,10,4,6,4,0,2,0,1,1,0,2,1,2
5.14,5,13,1,0,0,5,91,0,6,5,5,1,2,1,62,1,1,0,2,1,1
7.63,8,14,1,0,1,5,99,0,9,6,6,2,3,0,53,1,2,0,1,1,3
6.72,7,17,1,4,1,8,0,1,9,7,6,1,0,3,0,0,1,1,1,1,1
6.55,7,18,1,4,0,9,0,0,7,7,8,1,0,2,0,0,1,1,1,1,3
7.18,7,18,1,5,0,10,0,0,6,10,7,1,0,3,0,0,2,1,1,0,1
4.65,5,16,1,3,0,8,0,2,1,4,7,4,0,3,0,1,1,0,0,1,1
5.8,6,14,1,1,0,7,0,0,5,6,9,0,0,0,0,1,2,1,1,0,1
5.92,6,17,1,4,1,9,0,0,4,8,6,4,0,3,0,1,2,1,2,0,3
5.45,5,14,1,1,0,6,0,0,4,7,6,2,0,1,0,0,2,1,0,1,1
5.57,6,16,1,2,0,7,57,1,1,7,7,2,2,4,80,0,2,0,2,1,3
5.53,6,17,0,3,1,7,0,0,6,4,7,3,0,2,0,0,1,0,2,0,3
6.61,7,13,0,0,1,4,0,0,5,8,8,1,0,0,0,0,1,0,2,0,1
8.04,8,16,1,2,1,6,63,1,8,10,4,2,1,2,63,0,2,0,0,0,2
6.51,7,13,1,0,1,4,0,0,5,6,5,0,0,1,0,0,2,1,2,0,0
7.25,7,16,1,3,1,8,0,1,10,8,4,4,0,0,0,1,0,1,0,2,1
6.23,6,16,1,3,0,9,0,2,7,6,9,4,0,3,0,0,0,1,2,1,1
6.51,7,14,1,1,1,6,0,0,6,8,5,1,0,1,0,1,2,1,1,1,1
5.65,6,14,1,1,0,7,0,1,6,2,8,3,0,4,0,0,2,0,0,1,1
7.21,7,16,1,2,0,8,60,1,6,7,5,1,3,3,81,0,1,1,1,1,1
7.03,7,16,1,3,0,9,0,0,7,9,6,3,0,0,0,0,2,1,2,0,3
6.34,6,18,1,4,0,10,0,0,6,5,7,4,0,4,0,1,1,1,1,2,0
7.72,8,15,1,2,0,8,90,0,7,8,6,0,2,4,60,0,1,0,0,1,4
5.58,6,17,0,4,0,11,0,2,5,6,10,5,0,4,0,0,1,1,2,0,1
6.31,6,14,1,0,0,6,0,0,10,2,6,3,0,0,0,0,1,0,0,0,1
3.85,4,13,0,0,1,5,77,2,2,5,3,2,2,1,65,0,1,0,0,1,1
5.62,6,14,0,0,0,6,73,0,5,6,7,2,2,2,57,0,0,0,0,0,3
5.83,6,16,1,2,0,7,0,0,5,8,1,2,0,3,0,0,1,1,0,1,2
6.59,7,14,1,0,1,5,0,0,7,6,4,1,0,0,0,0,1,1,2,1,1
7.88,8,13,1,0,0,6,88,0,6,6,6,1,3,4,63,1,1,1,0,1,4
7.13,7,15,0,2,0,9,88,0,8,7,6,1,3,3,91,0,2,0,1,1,1
7.1,7,13,0,0,0,6,0,0,7,10,8,2,0,0,0,0,1,1,0,1,1
6.42,6,13,1,0,1,5,0,2,6,3,10,0,0,3,0,1,1,1,1,1,1
5.21,5,13,1,0,0,5,0,2,8,5,2,3,0,4,0,1,1,1,0,1,3
6.19,6,13,1,0,1,5,0,1,7,8,3,1,0,0,0,0,2,1,2,1,1
6.28,6,13,1,0,0,5,0,0,7,5,5,0,0,2,0,0,1,1,1,1,1
6.43,6,16,0,3,1,8,52,2,8,9,5,2,2,0,91,1,1,1,0,1,3
9.35,9,18,1,5,0,10,0,0,10,5,5,4,0,2,0,1,1,1,3,2,4
6.51,7,15,0,2,0,8,98,0,5,8,4,3,2,2,55,1,1,1,2,1,1
6.24,6,18,0,5,0,12,0,1,9,6,5,2,0,2,0,1,1,0,2,0,1
6.91,7,14,1,0,0,6,0,0,10,6,5,3,0,0,0,0,0,1,2,1,2
5.47,5,13,1,0,0,5,0,1,7,7,7,0,0,0,0,0,1,0,0,1,1
6.67,7,13,1,0,1,4,56,1,7,8,5,2,3,1,96,0,2,0,1,1,3
5.43,5,14,1,1,0,6,62,0,7,5,6,2,3,0,50,1,0,1,2,2,3
6.43,6,13,0,0,0,5,57,0,8,7,6,1,2,2,54,0,1,1,1,1,3
5.43,5,17,1,3,0,9,0,0,6,9,4,3,0,1,0,0,2,0,2,0,1
5.8,6,14,1,1,1,6,57,0,4,8,5,1,2,3,59,0,0,0,2,0,3
6.9,7,18,0,4,0,10,0,1,9,6,5,2,0,4,0,1,0,1,3,1,3
6.44,6,16,1,3,1,8,0,0,5,5,7,4,0,2,0,0,2,1,1,1,4
6.04,6,14,1,0,1,5,64,1,5,5,9,0,2,0,99,1,2,1,1,1,3
4.95,5,13,1,0,0,5,0,1,5,6,4,1,0,0,0,0,2,1,2,1,1
6.12,6,13,0,0,1,5,0,0,5,6,7,1,0,0,0,1,1,0,0,1,1
6.41,6,14,0,0,0,5,0,0,4,7,8,4,0,1,0,0,0,0,1,1,1
7.6,8,17,1,4,0,9,0,0,9,5,6,3,0,4,0,0,1,1,1,2,3
6.58,7,14,0,0,0,7,70,0,4,8,9,3,3,1,79,0,0,0,2,1,1
7.18,7,18,1,4,0,9,0,0,7,6,5,2,0,2,0,0,2,0,1,1,1
5.54,6,16,0,3,0,9,0,0,7,8,3,3,0,1,0,1,0,1,1,2,1
6.82,7,18,1,5,0,11,0,2,5,8,7,4,0,2,0,1,1,1,1,1,2
5.38,5,14,1,0,1,4,0,0,6,4,8,1,0,0,0,1,1,0,1,0,3
5.28,5,17,1,3,1,7,65,0,7,2,6,1,2,0,61,1,0,1,1,2,3
6.41,6,17,1,4,1,9,0,1,4,8,6,3,0,0,0,1,1,1,2,1,1
8.06,8,17,1,3,1,7,0,1,10,6,7,3,0,1,0,1,0,1,1,1,3
6.62,7,16,1,3,0,9,0,1,6,9,4,4,0,2,0,0,2,0,2,0,1
5.67,6,13,1,0,0,6,0,0,6,6,8,2,0,0,0,1,1,1,1,2,0
5.39,5,14,0,1,1,7,74,2,7,6,9,4,1,3,68,1,1,0,0,1,1
6.36,6,14,0,1,1,7,67,2,8,6,7,4,3,0,77,0,0,1,0,1,3
5.09,5,17,1,3,0,8,0,0,3,1,6,1,0,0,0,0,2,1,0,0,3
9.05,9,13,1,0,0,5,0,0,7,8,8,2,0,0,0,0,2,1,0,1,1
5.05,5,15,1,1,1,5,67,1,3,8,7,1,3,3,94,1,1,1,2,1,3
9.86,10,18,0,5,0,11,56,0,8,8,8,3,3,3,94,0,1,1,2,1,3
4.49,4,14,0,1,0,6,100,1,6,6,3,2,2,4,90,1,2,1,1,1,3
5.81,6,16,0,3,1,9,0,1,7,1,5,2,0,1,0,0,1,0,0,1,3
7.45,7,15,1,1,0,7,97,2,10,5,8,2,3,2,65,1,1,1,0,1,3
6.38,6,15,1,1,0,6,0,1,7,4,8,1,0,2,0,0,1,0,0,1,1
5.03,5,13,0,0,0,5,0,1,7,6,9,1,0,3,0,1,1,0,2,1,1
6.26,6,13,1,0,0,6,51,2,9,9,6,1,2,0,54,0,2,1,0,0,1
6.91,7,16,1,2,1,7,0,1,7,4,7,3,0,0,0,1,0,1,2,1,3
7.09,7,18,1,5,1,9,80,0,8,4,8,1,1,2,51,0,0,1,3,1,1
5.55,6,16,1,3,1,7,0,0,1,1,6,2,0,0,0,0,1,1,0,1,1
6.34,6,14,1,1,0,7,0,0,3,10,7,3,0,2,0,0,2,1,1,1,4
7.33,7,17,0,3,0,9,92,1,7,6,5,5,2,0,73,1,2,1,1,1,1
7.31,7,16,0,3,0,9,0,0,9,7,10,4,0,4,0,0,2,1,2,0,1
5.6,6,13,1,0,1,4,0,0,7,8,4,2,0,4,0,1,2,0,2,1,3
6.7,7,14,1,0,1,4,0,0,4,8,6,1,0,1,0,0,0,0,1,1,1
7.43,7,16,1,2,1,6,0,0,6,7,8,2,0,0,0,0,1,0,1,1,3
7.47,7,14,0,1,0,8,97,0,6,6,10,4,2,0,63,0,2,1,2,0,1
6.38,6,13,0,0,1,5,0,2,8,5,7,1,0,4,0,1,1,1,1,1,0
5.22,5,16,0,3,0,10,0,1,5,7,8,3,0,2,0,0,0,1,1,1,1
7.02,7,14,0,1,1,6,87,1,6,10,5,4,2,0,69,0,1,1,0,1,4
5.18,5,17,1,3,0,9,0,0,7,6,6,1,0,3,0,1,2,0,1,0,1
5.43,5,14,0,0,1,5,0,0,3,6,7,3,0,0,0,0,0,1,0,0,1
6.47,6,14,1,1,1,5,0,0,3,5,10,3,0,1,0,0,1,0,2,1,3
5.87,6,16,1,2,1,7,89,0,6,8,5,1,2,0,81,1,2,0,1,0,3
6.2,6,15,1,2,0,7,0,0,7,10,8,3,0,1,0,1,0,0,0,2,1
7.25,7,17,1,4,0,9,53,0,10,6,4,4,2,2,50,0,0,0,2,1,1
6.91,7,18,0,4,0,9,0,0,7,8,5,2,0,1,0,0,0,1,2,1,2
7.73,8,15,1,2,0,8,100,0,8,7,7,1,1,1,95,1,0,1,1,2,0
5.02,5,14,1,0,1,4,77,2,7,2,3,0,2,3,64,0,2,1,0,1,0
7.41,7,13,1,0,0,5,93,0,8,5,7,3,2,2,75,0,2,1,0,1,3
6.32,6,13,1,0,0,6,61,0,10,1,7,3,3,1,70,1,1,0,2,1,1
5.74,6,14,1,0,0,5,66,0,7,8,5,1,2,2,85,0,2,0,0,1,1
